duration,total_bytes,total_packets,avg_packet_size,packet_rate,byte_rate,protocol
59995641,664779000000.0005,5989000000.001626,110.99999999996994,99.8239188744,11080.4549950554,VOIP
59991671,664557000000.0002,5987000000.002758,110.99999999994891,99.7971868462,11077.4877399231,VOIP
59996090,664890000000.0013,5990000000.001308,110.99999999997598,99.8398395629,11082.2221914795,VOIP
59989081,664113000000.0005,5983000000.002005,110.9999999999629,99.7348167411,11070.5646582584,VOIP
59984870,659784000000.0005,5943999999.998761,111.00000000002322,99.0916542788,10999.1736249491,VOIP
59999381,664556999999.9982,5986999999.997442,111.00000000004711,99.7843627753,11076.064268063,VOIP
59998145,664334999999.9982,5984999999.997119,111.00000000005312,99.7530840328,11072.5923276461,VOIP
59996765,663891000000.0002,5981000000.00092,110.99999999998296,99.6887082162,11065.4466119965,VOIP
59999155,665444999999.9976,5994999999.9996,111.00000000000699,99.9180738462,11090.9061969289,VOIP
59998788,665667000000.0018,5997000000.000935,110.999999999983,99.9520190308,11094.6741124171,VOIP
59996708,665888999999.9983,5999000000.00258,110.99999999995198,99.9888193866,11098.7589519078,VOIP
59997517,665556000000.0007,5995999999.998277,111.00000000003203,99.9374690789,11093.0590677611,VOIP
59999526,665666999999.9994,5996999999.997724,111.00000000004204,99.9507896112,11094.5376468474,VOIP
59997725,665778000000.0002,5998000000.001841,110.99999999996598,99.9704572132,11096.7207506618,VOIP
59998738,665333999999.9973,5994000000.000193,110.99999999999598,99.9021012742,11089.1332414358,VOIP
59988532,665445000000.0024,5995000000.001752,110.99999999996797,99.9357677231,11092.8702172609,VOIP
59992992,665444999999.9972,5995000000.001218,110.99999999997698,99.9283382966,11092.0455509203,VOIP
59986089,665333999999.9971,5993999999.999271,111.000000000013,99.9231671863,11091.4715576806,VOIP
59988416,665334000000.0026,5994000000.002077,110.99999999996196,99.9192910845,11091.0413103757,VOIP
59999251,665778000000.0021,5998000000.0019655,110.99999999996398,99.9679145995,11096.4385205409,VOIP
59998723,665889000000.001,5998999999.997847,111.00000000004,99.9854613572,11098.3862106532,VOIP
8112250,90131999999.9996,811999999.999916,111.000000000011,100.0955345311,11110.6043329532,VOIP
59997591,665777999999.9998,5998000000.000701,110.99999999998698,99.9706804895,11096.7455343332,VOIP
59993698,665889000000.0001,5998999999.997407,111.000000000048,99.9938360192,11099.315798136,VOIP
59999174,665777999999.9973,5998000000.00057,110.999999999989,99.9680428934,11096.4527611663,VOIP
59999358,666000000000.0028,6000000000.003053,110.999999999944,100.0010700115,11100.1187712709,VOIP
59999343,665333999999.9999,5994000000.001296,110.99999999997598,99.901093917,11089.0214247846,VOIP
59985865,665888999999.9985,5998999999.999337,111.00000000001202,100.0068932906,11100.7651552578,VOIP
59998790,664779000000.0027,5988999999.999591,111.00000000000803,99.8186796767,11079.8734441145,VOIP
59995364,665555999999.9979,5996000000.0029545,110.99999999994496,99.9410554456,11093.4571544561,VOIP
59990982,665556000000.0,5996000000.001459,110.99999999997299,99.9483555712,11094.2674684005,VOIP
59982164,665888999999.9978,5999000000.002574,110.99999999995201,100.0130638835,11101.4500910637,VOIP
59996910,666111000000.0001,6001000000.001028,110.999999999981,100.0218177903,11102.4217747214,VOIP
59998062,665556000000.0016,5996000000.002231,110.99999999995897,99.9365612843,11092.9583025532,VOIP
59996583,665000999999.9998,5991000000.002268,110.99999999995794,99.8556867814,11083.9812327312,VOIP
59997210,663669000000.001,5979000000.001307,110.99999999997591,99.6546339405,11061.6643673931,VOIP
59998773,665666999999.9988,5996999999.999989,111.00000000000001,99.9520440193,11094.6768861423,VOIP
59999345,666221999999.9971,6001999999.999379,111.000000000011,100.0344253758,11103.8212167149,VOIP
59989863,665777999999.9973,5997999999.997543,111.00000000004502,99.9835588889,11098.1750366724,VOIP
59998695,665999999999.9995,5999999999.999563,111.000000000008,100.0021750473,11100.2414302511,VOIP
59999510,665999999999.9991,5999999999.997829,111.00000000004002,100.0008166733,11100.0906507403,VOIP
59996935,665888999999.9993,5999000000.000102,110.999999999998,99.9884410762,11098.716959458,VOIP
59981793,665667000000.0023,5997000000.001209,110.999999999978,99.9803390339,11097.8176327607,VOIP
59997959,665667000000.0001,5997000000.000434,110.99999999999199,99.9534000815,11094.8274090457,VOIP
59997267,665778000000.0012,5998000000.002768,110.99999999994898,99.9712203558,11096.8054594887,VOIP
59997944,665556000000.0005,5995999999.999895,111.00000000000202,99.9367578329,11092.9801194521,VOIP
59998494,665667000000.0006,5997000000.001736,110.99999999996797,99.952508808,11094.7284776848,VOIP
59999517,665555999999.9979,5995999999.997441,111.00000000004702,99.9341378031,11092.6892961488,VOIP
59995839,665667000000.0001,5996999999.997893,111.00000000003901,99.9569320132,11095.2194534691,VOIP
59997398,665445000000.0028,5995000000.002241,110.99999999995897,99.9209999074,11091.2309897173,VOIP
59985546,648795000000.0007,5845000000.000492,110.99999999999078,97.4401399964,10815.8555395995,VOIP
59998595,495171000000.00146,4460999999.997797,111.00000000005514,74.3517410699,8253.043258763,VOIP
59991781,665889000000.0022,5999000000.000074,110.99999999999899,99.99703126,11099.6704698599,VOIP
59994639,665555999999.9985,5995999999.997122,111.00000000005303,99.9422631745,11093.5912123748,VOIP
59999648,665556000000.0029,5995999999.998297,111.00000000003202,99.9339196123,11092.6650769685,VOIP
59984765,665333999999.9999,5994000000.002647,110.99999999995096,99.9253727176,11091.7163716487,VOIP
59982563,665334000000.0005,5993999999.999302,111.000000000013,99.9290410448,11092.1235559741,VOIP
59992159,666000000000.0024,6000000000.001805,110.999999999967,100.0130700414,11101.4507745921,VOIP
59994830,665555999999.9982,5996000000.000362,110.99999999999298,99.9419449976,11093.5558947329,VOIP
59987193,664556999999.9991,5986999999.998641,111.00000000002505,99.804636633,11078.3146662655,VOIP
59996438,664223999999.9993,5983999999.999398,111.00000000001104,99.7392545204,11071.0572517655,VOIP
59997793,664445999999.9985,5985999999.999229,111.00000000001404,99.7703365522,11074.5073572956,VOIP
59999203,662559000000.0,5969000000.002108,110.9999999999608,99.4846548212,11042.7966851493,VOIP
59982548,663336000000.001,5976000000.002872,110.99999999994681,99.628978749,11058.8166411337,VOIP
59998874,662669999999.9993,5970000000.0014,110.99999999997385,99.5018673184,11044.7072723398,VOIP
59999038,657564000000.0007,5924000000.0024395,110.99999999995441,98.7349163832,10959.5757185307,VOIP
59996811,663113999999.9988,5974000000.001017,110.9999999999809,99.5719589163,11052.4874397074,VOIP
59987310,663003000000.0021,5972999999.997749,111.00000000004218,99.571059279,11052.3875799732,VOIP
59998890,663114000000.001,5974000000.00136,110.99999999997489,99.5685086841,11052.1044639326,VOIP
59995453,663669000000.0027,5978999999.999321,111.00000000001306,99.6575523815,11061.9883143478,VOIP
59999828,663558000000.003,5977999999.99954,111.00000000000905,99.6336189497,11059.3317034176,VOIP
59993510,664334999999.9972,5984999999.999759,111.00000000000401,99.7607907922,11073.4477779346,VOIP
59999754,664224000000.0004,5984000000.001409,110.99999999997394,99.7337422417,11070.4453888261,VOIP
59998671,664667999999.9977,5988000000.002087,110.99999999996093,99.802210619,11078.0453787051,VOIP
59997632,663336000000.0013,5975999999.997309,111.0000000000502,99.6039310351,11056.0363449011,VOIP
59998628,664112999999.9977,5983000000.000844,110.99999999998396,99.7189469066,11068.803106631,VOIP
59993153,663224999999.9993,5975000000.00167,110.99999999996885,99.5946987484,11055.0115610693,VOIP
59998462,664668000000.0029,5987999999.997377,111.0000000000491,99.8025582722,11078.0839682191,VOIP
59996961,664446000000.001,5986000000.000603,110.99999999998899,99.7717201043,11074.6609315762,VOIP
59983548,663557999999.9995,5978000000.000968,110.99999999998194,99.6606602864,11062.3332917886,VOIP
59998683,665445000000.002,5994999999.997531,111.00000000004604,99.9188598856,11090.9934473062,VOIP
59366011,658895999999.9984,5935999999.999023,111.00000000001799,99.9898746776,11098.8760892154,VOIP
59995104,735724999999.9991,6271999999.998103,117.30309311228024,104.5418639494,12263.0840009878,VOIP
59998656,501171999999.9982,2176999999.999644,230.21221864955453,36.2841460982,8353.0537750712,VOIP
59998696,737547999999.9973,6276000000.001544,117.51880178454682,104.6022733561,12292.7338287485,VOIP
59985485,474550000000.00183,2170999999.9990273,218.58590511295,36.1920888028,7911.0804888883,VOIP
59998674,737962000000.002,6272000000.0026245,117.6597576530123,104.5356435711,12299.6384886773,VOIP
59984468,463504999999.9997,2167000000.0028334,213.89247808001554,36.1260184887,7727.0836177125,VOIP
59983764,737472000000.0022,6274000000.002014,117.54415046218767,104.5949700656,12294.5268989789,VOIP
59999282,474874000000.0021,2165999999.9978228,219.24007386910407,36.1004320018,7914.6613787812,VOIP
59998723,739217999999.9977,6275000000.002822,117.80366533859207,104.5855592627,12320.5622226326,VOIP
59984784,448043999999.99884,2172999999.9984884,206.1868384723012,36.2258535431,7469.2942130124,VOIP
59999864,740897999999.9974,6272999999.997771,118.10903873748775,104.5502369805,12348.3279895434,VOIP
59993028,449214000000.002,2169999999.9983006,207.01105990799715,36.1708697217,7487.7700788832,VOIP
59998354,737873999999.9999,6274000000.000802,117.60822441821892,104.5695353576,12298.2373816455,VOIP
59973132,474302000000.0003,2168999999.99877,218.67312125415825,36.1661952222,7908.5747931257,VOIP
59999523,737620999999.9982,6274000000.001464,117.5678992667877,104.5674979783,12293.7810688928,VOIP
59983674,475707999999.9999,2172999999.9987464,218.91762540279535,36.2265239038,7930.6245896175,VOIP
59997714,735649000000.0018,6274000000.002252,117.25358622883931,104.5706508085,12261.2838215803,VOIP
59997999,475022000000.00024,2166000000.002846,219.30840258512288,36.1012039752,7917.2973752008,VOIP
59998587,737638000000.0005,6274000000.002342,117.57060886192622,104.5691292697,12294.2561964001,VOIP
59952001,474500000000.00323,2171999999.997037,218.46224677746343,36.2289825822,7914.664933369,VOIP
34333318,419696000000.00085,3570999999.9992204,117.52898347804326,104.0097551888,12224.1607991398,VOIP
29868,708000000.0,2999999.9999986077,236.00000000010954,100.441944556,23704.298915227,VOIP
34121892,270036000000.0,1236000000.0004158,218.4757281552663,36.2230793064,7913.8636274917,VOIP
39158,478999999.99999815,3000000.0000001765,159.66666666665665,76.6126972777,12232.493998672,VOIP
11580958,3481000000.000005,35999999.99979012,96.69444444500832,3.1085511233,300.5796238964,VOIP
59991777,659733000000.0028,5144000000.000535,128.25291601864973,85.7450846972,10997.057146682,VOIP
59999999,780281999999.9998,6086000000.000665,128.2093328951552,101.4333350239,13004.700216745,VOIP
14784413,7064000000.000519,54999999.99947663,128.43636363759526,3.720134171,477.8005051672,VOIP
59995151,804295000000.0018,6085000000.002955,132.17666392762715,101.4248634861,13406.0000949077,VOIP
59985587,804013999999.9995,6098000000.00284,131.8488028861307,101.65775322,13403.4530661507,VOIP
329885,211999999.9999969,3999999.9999949625,53.000000000065974,12.1254376525,642.6481955833,VOIP
59989694,775719999999.9993,6089000000.00124,127.39694531119089,101.5007677819,12930.8877621546,VOIP
59983128,791426999999.9979,6105999999.997767,129.6146413364375,101.7952915026,13194.1601978476,VOIP
325549,212000000.00001258,3999999.9999904092,53.00000000013022,12.2869368359,651.2076523043,VOIP
59998513,793761000000.0011,6106000000.000185,129.99688830657993,101.7691888464,13229.6778755167,VOIP
59999518,757323999999.9988,6069000000.000338,124.7856318998116,101.1508125782,12622.1680647501,VOIP
344082,212000000.00000012,4000000.0000084415,52.99999999988818,11.6251358688,616.1322010451,VOIP
59989086,783310000000.0009,6112000000.001735,128.15935863870723,101.8851995845,13057.5418335262,VOIP
368053,212000000.00000146,3999999.999988222,53.000000000156426,10.8679999891,576.003999424,VOIP
59124385,679533999999.9973,5314000000.000557,127.87617613848816,89.878313322,11493.2950253943,VOIP
602660,219000000.0000212,4999999.99999498,43.800000000048215,8.296551953,363.3889755418,VOIP
8153647,3282000000.0003943,51999999.99964502,63.11538461582306,6.3775142583,402.5192653055,VOIP
59994062,811765000000.0023,4854000000.001271,167.23629995875353,80.9080071958,13530.7557604618,VOIP
59989130,722551000000.0029,4677000000.002678,154.49027154149866,77.9641245006,12044.6987645929,VOIP
59997429,785849999999.9973,4742000000.000733,165.72121467732512,79.0367200568,13098.0612519246,VOIP
59999167,783364000000.0015,4745000000.002737,165.09251844036874,79.0844312889,13056.2479309088,VOIP
59983734,713527999999.9972,4636000000.00181,153.9102674718979,77.2876193403,11895.3581649318,VOIP
59997231,780814000000.0,4705999999.998592,165.9188270293739,78.4369531987,13014.1672704862,VOIP
59999598,696835999999.9989,4595999999.9976845,151.61792863367057,76.6005132234,11614.011147208,VOIP
59996505,746713000000.0026,4657999999.998195,160.30764276519793,77.6378557384,12445.9416427674,VOIP
59996508,708510000000.0029,4630000000.002166,153.0259179264949,77.1711580281,11809.1872947006,VOIP
59990459,800557999999.9972,4723000000.0011425,169.50201143336938,78.7291859194,13344.75537185,VOIP
59982255,658132000000.001,4554000000.000602,144.51734738689373,75.9224540658,10972.1116686927,VOIP
59999249,738773000000.0018,4666000000.000317,158.33111873123696,77.7676400583,12313.0374515188,VOIP
59980045,646844000000.0001,4537000000.000543,142.57086180293646,75.6418238766,10784.3200184328,VOIP
59980062,669793000000.002,4575999999.99906,146.37084790212842,76.2920185044,11166.9274366539,VOIP
29119467,365266999999.9989,2265999999.999652,161.19461606357237,77.8173584015,12543.7392106112,VOIP
59995988,735724999999.999,6271999999.999732,117.30309311224975,104.5403235963,12262.9033128015,VOIP
59999544,501172000000.0001,2177000000.0022554,230.21221864927924,36.2836090888,8352.9301489358,VOIP
59984420,737439999999.9995,6274999999.997743,117.5203187251418,104.6104971924,12293.8589720464,VOIP
59986366,474550000000.00195,2170999999.9982967,218.5859051130236,36.1915572615,7910.9643014548,VOIP
59997844,737931000000.002,6271999999.998608,117.65481505104684,104.5370896994,12299.2919545576,VOIP
59985379,463505000000.0034,2167000000.0014462,213.89247808015418,36.1254698416,7726.9662662297,VOIP
59995938,737458000000.0013,6274000000.000492,117.54191903091225,104.5737463093,12291.7988214469,VOIP
59980829,474628000000.0023,2165000000.001223,219.22771362574326,36.0948662447,7912.9950004526,VOIP
59998772,739138999999.9985,6274000000.001198,117.80985017530402,104.5688068416,12319.2354670192,VOIP
59979321,448043999999.9979,2173000000.002197,206.1868384719489,36.2291530443,7469.9745267206,VOIP
59999959,740871999999.9988,6272999999.99707,118.10489399017133,104.5500714425,12347.8751043813,VOIP
59994039,449213999999.99945,2169999999.999055,207.011059907924,36.170260182,7487.6438974212,VOIP
59995710,737895999999.9974,6273999999.99745,117.61173095318733,104.5741437179,12299.1460556096,VOIP
59975215,474301999999.99817,2168999999.9995737,218.67312125407625,36.1649391336,7908.300120308,VOIP
59989788,737452000000.0024,6272999999.998552,117.5597003029129,104.5677974391,12292.9589282763,VOIP
59979889,475462000000.0026,2171999999.998615,218.90515653789404,36.212137705,7927.0236728848,VOIP
59992164,735570000000.0024,6273000000.001478,117.25968436152226,104.5636560135,12261.1012998298,VOIP
59997809,475022000000.0034,2165999999.999605,219.30840258545246,36.1013182998,7917.3224475581,VOIP
59990005,737484999999.999,6272999999.997204,117.56496094377933,104.5674191892,12293.4645529701,VOIP
59998570,474745999999.998,2172999999.998313,218.4749194663445,36.2175298511,7912.621917489,VOIP
34171413,270281999999.99875,1237000000.00101,218.49797898122722,36.1998492717,7909.5939052915,VOIP
34384671,420332999999.9999,3575999999.99976,117.54278523490719,103.9998317855,12224.4298920295,VOIP
39609,479000000.0000009,2999999.99999879,159.66666666673135,75.7403620389,12093.2111388826,VOIP
29877,707999999.9999985,3000000.0000007786,235.99999999993824,100.4116879205,23697.1583492318,VOIP
59997534,413893000000.00104,3228000000.001006,128.2196406443222,53.8022112709,6898.5001950247,VOIP
59999331,788772000000.0007,6087999999.999116,129.56176084101762,101.4677980326,13146.3465817644,VOIP
21879655,5754999999.999759,36999999.99985436,155.54054054114624,1.691068712,263.0297415567,VOIP
59994769,784360000000.0026,6094999999.997603,128.6890894176064,101.5921904791,13073.8064846954,VOIP
59993192,784935000000.0027,6074999999.999416,129.20740740742028,101.2614898037,13083.734567749,VOIP
339657,211999999.99999383,4000000.0000037285,52.999999999949054,11.7765863798,624.1590781288,VOIP
59993085,801368999999.9973,6066999999.997405,132.08653370699523,101.1283217057,13357.6894737118,VOIP
59997830,771153000000.002,6083000000.001646,126.77182311356128,101.3870001632,12853.0148507038,VOIP
369655,211999999.9999836,3999999.9999815566,53.00000000024028,10.8209005694,573.5077301808,VOIP
59999581,798416999999.9974,6095999999.998714,130.97391732286184,101.6007095116,13307.0429275164,VOIP
59997609,781907999999.999,6091000000.002969,128.3710392381576,101.5207122671,13032.3193379256,VOIP
399956,211999999.99999782,3999999.999994676,53.000000000069996,10.001100121,530.0583064137,VOIP
59990083,807723999999.998,6102000000.002466,132.37037037031655,101.7168120938,13464.2920897442,VOIP
59998141,773012999999.998,6090999999.997327,126.91068790023597,101.5198120888,12883.9491876923,VOIP
400609,212000000.0000005,3999999.999990183,53.0000000001302,9.9847981448,529.1943016757,VOIP
9612962,17103000000.000193,148999999.99977848,114.78523489950081,15.4999052321,1779.1602629866,VOIP
8272911,3076000000.0001698,48000000.00033077,64.08333333289526,5.8020689453,371.8159182421,VOIP
134745,128000000.00000444,1999999.9999950165,64.00000000016169,14.8428513117,949.9424839512,VOIP
131720,323000000.00000113,4000000.0000022156,80.74999999995555,30.3674460978,2452.171272396,VOIP
134724,191999999.999999,2000000.000002375,95.99999999988549,14.8451649298,1425.1358332591,VOIP
59594437,514999999.9984016,6000000.002804881,85.83333329294155,0.1006805384,8.6417462086,VOIP
132739,323000000.00000596,3999999.9999990463,80.75000000002075,30.1343237481,2433.3466426597,VOIP
44535838,514999999.9982159,6000000.001604989,85.83333331007573,0.1347229618,11.5637208847,VOIP
131780,322999999.99999964,3999999.9999939976,80.75000000012108,30.3536196691,2451.0547882835,VOIP
132770,322999999.99999774,3999999.9999977928,80.750000000044,30.1272877909,2432.7784891165,VOIP
132875,322999999.9999958,4000000.000005625,80.7499999998854,30.103480715,2430.8560677328,VOIP
131237,323000000.00000024,3999999.999998824,80.75000000002379,30.4792093693,2461.1961565717,VOIP
133187,322999999.999997,4000000.0000014063,80.74999999997087,30.0329611749,2425.1616148723,VOIP
129607,323000000.00000733,4000000.0000007325,80.74999999998704,30.8625305732,2492.1493437855,VOIP
135005,322999999.99999666,4000000.0000023833,80.74999999995106,29.6285322766,2392.503981334,VOIP
132349,322999999.9999953,3999999.99999486,80.75000000010259,30.2231221996,2440.5171176208,VOIP
134765,323000000.00000304,4000000.000002416,80.749999999952,29.6812970727,2396.7647386191,VOIP
133487,322999999.99999535,3999999.9999978766,80.75000000004171,29.9654648018,2419.7112827466,VOIP
138058,322999999.9999989,4000000.0000014827,80.7499999999698,28.9733300497,2339.5964015124,VOIP
135217,322999999.9999974,3999999.9999952787,80.75000000009466,29.5820791764,2388.7528934971,VOIP
138456,323000000.0000024,4000000.000004359,80.7499999999126,28.8900444907,2332.8710926215,VOIP
133816,322999999.9999969,4000000.000000624,80.74999999998663,29.891791714,2413.7621809051,VOIP
344878,322999999.9999961,3999999.999997496,80.75000000004958,11.5983043279,936.5630744785,VOIP
135838,323000000.00000596,3999999.999997004,80.75000000006197,29.4468410901,2377.8324180274,VOIP
4032221,173999999.99987876,2999999.9999561966,58.00000000080645,0.7440068389,43.1523966568,VOIP
133979,128000000.00000076,2000000.000004408,63.99999999985933,14.927712552,955.3736033259,VOIP
4033149,173999999.99999174,2999999.999895552,58.00000000201657,0.743835648,43.1424675855,VOIP
134855,323000000.00000316,4000000.000003546,80.7499999999292,29.6614882652,2395.1651774128,VOIP
128857,130000000.00000381,2000000.000005213,64.99999999983248,15.521081509,1008.8702980824,VOIP
130799,322999999.9999953,3999999.999995123,80.75000000009727,30.5812735571,2469.4378397388,VOIP
132700,192000000.00000608,2000000.00000656,95.99999999968816,15.0715900528,1446.8726450641,VOIP
132314,361999999.99999774,3999999.9999982202,90.5000000000397,30.2311168886,2735.9160784195,VOIP
135548,323000000.00000125,4000000.0000066455,80.74999999986616,29.5098415322,2382.9197037212,VOIP
131947,362000000.0000037,4000000.0000024466,90.49999999994557,30.3152023161,2743.5258096054,VOIP
131718,322999999.9999993,4000000.0000032126,80.74999999993497,30.3679071957,2452.2085060508,VOIP
132311,323000000.0000054,4000000.0000031395,80.74999999993798,30.2318023445,2441.2180393165,VOIP
131335,323000000.0000021,4000000.0000001476,80.74999999999754,30.4564662885,2459.3596527963,VOIP
131703,322999999.99999493,4000000.000006339,80.74999999987077,30.3713658763,2452.4877945073,VOIP
133941,322999999.99999535,4000000.000002265,80.74999999995312,29.8638952972,2411.5095452475,VOIP
131847,323000000.00000596,4000000.0000017476,80.7499999999662,30.3381950291,2449.8092485988,VOIP
132174,323000000.0000007,4000000.000002955,80.74999999994053,30.2631379848,2443.7483922708,VOIP
131897,322999999.9999979,3999999.9999996065,80.75000000000742,30.3266943145,2448.8805658961,VOIP
133961,322999999.99999666,3999999.999996434,80.75000000007115,29.8594367017,2411.1495136644,VOIP
134269,323000000.00000226,4000000.000004643,80.74999999990683,29.7909420641,2405.6185716733,VOIP
131576,323000000.00000685,4000000.0000060727,80.74999999987912,30.4006809753,2454.8549887518,VOIP
134598,322999999.9999946,4000000.0000032247,80.74999999993355,29.7181235977,2399.7384805123,VOIP
131983,323000000.00000364,3999999.999999432,80.75000000001238,30.3069334687,2447.2848775979,VOIP
133439,323000000.0000056,4000000.0000043656,80.74999999991327,29.9762438268,2420.5816890115,VOIP
132625,323000000.0000009,4000000.0000004624,80.74999999999089,30.1602262017,2435.438265787,VOIP
132376,323000000.00000477,4000000.000000919,80.74999999998263,30.2169577567,2440.019338853,VOIP
129031,130000000.00000304,2000000.0000034217,64.99999999989032,15.5001511265,1007.5098232208,VOIP
4033681,173999999.99982113,2999999.999816096,58.000000003495856,0.7437375439,43.1367775488,VOIP
4032643,174000000.00002083,3000000.0001463685,57.999999997177156,0.7439289816,43.1478809307,VOIP
131385,322999999.9999991,4000000.0000064564,80.74999999986944,30.4448757469,2458.4237165582,VOIP
59470192,21490000000.001354,128000000.00204317,167.89062499733066,2.1523387717,361.3575015867,CHAT
59821372,289766999999.9991,1357000000.0010293,213.53500368443574,22.6842005563,4843.870849368,CHAT
58482896,218017000000.0033,1034999999.9989082,210.64444444466983,17.6974820125,3727.8762665926,CHAT
59509089,274443000000.00015,1229999999.9998143,223.12439024393626,20.6691115705,4611.7829160517,CHAT
37926630,48660999999.99967,227999999.99996594,213.42543859652167,6.0116071478,1283.0298921892,CHAT
59309254,214694999999.9985,1018999999.9980439,210.6918547599712,17.1811299464,3619.9241352791,CHAT
53147177,88398999999.99896,403999999.99844396,218.80940594143425,7.601532627,1663.2868383583,CHAT
59901487,134359999999.9977,669000000.0026175,200.8370702533214,11.1683371066,2243.016104091,CHAT
26784566,83422999999.99905,401000000.00053066,208.03740648351285,14.9713084767,3114.5921871573,CHAT
59609178,162202999999.99973,750999999.9989499,215.98268974730564,12.5987310209,2721.1078132968,CHAT
59676706,62455000000.00105,305999999.9971088,204.10130719147435,5.1276288607,1046.5557532616,CHAT
58372318,143723000000.00296,653999999.9997927,219.75993883799467,11.2039408817,2462.1773629069,CHAT
59167236,308283000000.00024,1319000000.0016477,233.72479150842693,22.2927432338,5210.3667644708,CHAT
59841586,231246000000.0027,1008000000.0003172,229.41071428564476,16.84447334,3864.3026606949,CHAT
58913535,18652000000.00013,111999999.9978239,166.53571428895114,1.9010911499,316.599572577,CHAT
10808714,23867999999.99997,119999999.99949391,198.9000000008386,11.1021533181,2208.2182949794,CHAT
59469538,21490000000.000248,127999999.99861008,167.89062500182501,2.1523624414,361.3614755171,CHAT
59818539,289766999999.99915,1356999999.9974177,213.53500368500409,22.6852748777,4844.100254605,CHAT
58484859,218017000000.00073,1034999999.9977921,210.6444444448945,17.6968880099,3727.7511432489,CHAT
59509180,274442999999.99954,1230000000.0001678,223.12439024387163,20.6690799638,4611.7758638247,CHAT
37925798,48660999999.999695,228000000.00085178,213.42543859569255,6.0117390279,1283.0580387524,CHAT
59308853,214695000000.0005,1019000000.0015677,210.69185475924453,17.1812461118,3619.9486103702,CHAT
53146562,88399000000.00136,403999999.9975409,218.8094059419293,7.6016205902,1663.3060855376,CHAT
59901678,134360000000.00331,669000000.0023397,200.83707025341317,11.1683014957,2243.0089521032,CHAT
26784733,83422999999.99916,400999999.9988582,208.0374064843808,14.9712151321,3114.5727680018,CHAT
59609336,162202999999.99802,750999999.9983238,215.98268974748342,12.5986976268,2721.1006007515,CHAT
59676902,62455000000.00196,305999999.99962664,204.10130718979792,5.1276120198,1046.5523160033,CHAT
58371913,143723000000.00198,654000000.0027646,219.75993883699456,11.2040186177,2462.1944461543,CHAT
59168744,308283000000.0018,1319000000.0028484,233.72479150821533,22.2921750714,5210.2339708276,CHAT
59842738,231246000000.00128,1007999999.9999787,229.41071428572042,16.8441490762,3864.2282711062,CHAT
58913877,18651999999.9994,111999999.99745059,166.5357142894997,1.9010801139,316.5977346899,CHAT
10808326,23868000000.00008,119999999.99963632,198.90000000060346,11.102551866,2208.2975661541,CHAT
86,80000000.00000001,2000000.0000000023,39.99999999999996,23255.8139534884,930232.558139535,CHAT
26,80000000.00000007,1999999.9999999993,40.00000000000005,76923.0769230769,3076923.07692308,CHAT
2820300,119999999.99990268,3000000.0000257697,39.99999999962397,1.0637166259,42.5486650356,CHAT
24,79999999.99999993,1999999.999999999,39.99999999999998,83333.3333333333,3333333.33333333,CHAT
39,79999999.99999996,2000000.000000001,39.99999999999996,51282.0512820513,2051282.05128205,CHAT
26,80000000.00000007,1999999.9999999993,40.00000000000005,76923.0769230769,3076923.07692308,CHAT
59998704,217999999.99828777,5000000.001667113,43.59999998512033,0.0833351334,3.633411815,CHAT
59826457,171999999.9990631,4000000.0020651813,42.999999977565075,0.0668600516,2.8749822173,CHAT
59826199,172000000.0027967,4000000.00006504,43.0,0.0668603399,2.8749946157,CHAT
59825626,172000000.0012846,4000000.0014211675,42.9999999850436,0.0668609803,2.8750221519,CHAT
59824461,171999999.9985581,3999999.9998273407,43.000000001495614,0.0668622823,2.875078139,CHAT
30173828,171999999.99923855,3999999.999210403,43.00000000829781,0.1325652151,5.7003042504,CHAT
59998610,217999999.99966457,4999999.997983179,43.60000001751959,0.0833352639,3.6334175075,CHAT
59824936,172000000.0009651,3999999.9983529104,43.000000017947485,0.0668617514,2.8750553114,CHAT
59998851,218000000.00005296,5000000.000166349,43.59999999856003,0.0833349292,3.633402913,CHAT
59999504,217999999.99776894,4999999.998324988,43.60000001415989,0.0833340222,3.6333633691,CHAT
30175040,171999999.99946177,4000000.001250624,42.99999998642123,0.1325598906,5.700075294,CHAT
59992682,212000000.00059792,5000000.002277977,42.39999998080234,0.0833434985,3.5337643348,CHAT
59996166,212000000.00230402,5000000.001582544,42.39999998704083,0.0833386587,3.5335591278,CHAT
59998518,211999999.99865776,4999999.998949501,42.400000008639786,0.0833353917,3.5334206088,CHAT
59998876,212000000.0009331,5000000.001578582,42.399999986800246,0.0833348945,3.5333995257,CHAT
59998707,218000000.00275803,4999999.999677944,43.60000000335993,0.0833351292,3.6334116334,CHAT
59829405,172000000.00116155,3999999.9975225255,43.00000002692324,0.0668567571,2.8748405571,CHAT
59829098,172000000.00003254,3999999.99986162,43.00000000149572,0.0668571002,2.8748553087,CHAT
59827789,172000000.0003099,4000000.0000072066,43.00000000000001,0.066858563,2.874918209,CHAT
59826249,172000000.00201643,3999999.9987947163,43.000000013460905,0.066860284,2.8749922129,CHAT
59998616,218000000.00267243,5000000.00000625,43.60000000047999,0.0833352556,3.6334171442,CHAT
30170573,172000000.00097868,3999999.998970298,43.000000011313965,0.1325795171,5.7009192368,CHAT
59998851,218000000.00005296,5000000.000166349,43.59999999856003,0.0833349292,3.633402913,CHAT
